ADRCD_NM,ADRCD_CD,LCTN_SC_CODE,SCHUL_CODE,SCHUL_NM,SCHUL_KND_SC_CODE,PBAN_EXCP_YN,SEM_STR,AIR_BACT_STB_YN,AIR_BACT_RSLT_NMVL,AIR_BACT_RSLT_NMVL_2,FALL_BACT_STB_YN,FALL_BACT_RSLT_NMVL,FALL_BACT_RSLT_NMVL_2,MITE_STB_YN,MITE_RSLT_NMVL,MITE_RSLT_NMVL_2,RN_STB_YN,RN_RSLT_NMVL,RN_RSLT_NMVL_2,O3_STB_YN,O3_RSLT_NMVL,O3_RSLT_NMVL_2,ASBESTOS_STB_YN,ASBESTOS_RSLT_NMVL,ASBESTOS_RSLT_NMVL_2
서울특별시 관악구,1162010100.0,1,S010001592,서울봉천초등학교,2,N,하반기,적합,254.0,,미실시,,,적합,20.0,,적합,24.4,,적합,0.02,,미실시,,
서울특별시 관악구,1162010300.0,1,S010001593,서울사당초등학교,2,N,상반기,적합,90.0,85.0,적합,0.0,0.0,적합,20.0,,적합,45.0,,적합,0.028,0.027,해당없음,,
서울특별시 관악구,1162010300.0,1,S010001593,서울사당초등학교,2,N,하반기,적합,127.0,,적합,0.01,,적합,20.0,,적합,45.0,,적합,0.02,,적합,0.0,
서울특별시 관악구,1162010200.0,1,S010001594,서울삼성초등학교,2,N,상반기,적합,70.0,126.0,적합,0.0,1.0,적합,0.0,0.0,해당없음,,,적합,0.024,0.025,해당없음,,
서울특별시 관악구,1162010200.0,1,S010001594,서울삼성초등학교,2,N,하반기,적합,694.0,,적합,2.0,,적합,20.0,,적합,79.0,,적합,0.02,,적합,0.0,
서울특별시 동작구,1159010200.0,1,S010001595,서울상도초등학교,2,N,상반기,적합,238.8,,해당없음,,,해당없음,,,적합,14.4,,적합,0.01,,해당없음,,
서울특별시 동작구,1159010200.0,1,S010001595,서울상도초등학교,2,N,하반기,적합,494.1,,적합,0.7,,적합,20.0,,적합,26.5,,적합,0.02,,해당없음,,
서울특별시 동작구,1159010800.0,1,S010001596,서울신길초등학교,2,N,상반기,적합,783.0,,적합,1.0,,적합,20.0,,해당없음,,,적합,0.028,,해당없음,,
서울특별시 동작구,1159010800.0,1,S010001596,서울신길초등학교,2,N,하반기,적합,128.0,,적합,1.0,,적합,20.0,,적합,72.0,,적합,0.02,,해당없음,,
서울특별시 동작구,1159010700.0,1,S010001597,서울신남성초등학교,2,N,상반기,적합,28.0,,적합,1.0,,적합,20.0,,적합,49.0,,적합,0.02,,적합,0.01,
서울특별시 동작구,1159010700.0,1,S010001597,서울신남성초등학교,2,N,하반기,적합,182.0,,해당없음,,,적합,20.0,,적합,35.0,,적합,0.01,,해당없음,,
서울특별시 관악구,1162010200.0,1,S010001598,서울신림초등학교,2,N,상반기,적합,234.0,,적합,0.0,,적합,20.0,,적합,0.0,,적합,0.01,,적합,0.001,
서울특별시 관악구,1162010200.0,1,S010001598,서울신림초등학교,2,N,하반기,적합,104.0,,적합,1.0,,적합,20.0,,적합,15.0,,적합,0.02,,적합,0.0,
서울특별시 관악구,1162010100.0,1,S010001599,서울신봉초등학교,2,N,상반기,적합,296.0,,적합,1.0,,적합,20.0,,적합,41.0,,적합,0.029,,적합,0.01,
서울특별시 관악구,1162010100.0,1,S010001599,서울신봉초등학교,2,N,하반기,적합,386.0,479.0,적합,1.0,,적합,20.0,,적합,15.0,,적합,0.02,0.02,적합,0.0,
서울특별시 동작구,1159010200.0,1,S010001600,서울신상도초등학교,2,N,상반기,적합,207.0,,해당없음,,,적합,20.0,,적합,60.7,,적합,0.019,,적합,0.01,
서울특별시 동작구,1159010200.0,1,S010001600,서울신상도초등학교,2,N,하반기,적합,398.0,,적합,10.0,,적합,20.0,,적합,12.3,,적합,0.0,,적합,0.01,
서울특별시 관악구,1162010200.0,1,S010001601,서울신성초등학교,2,N,상반기,적합,278.0,,미실시,,,미실시,,,적합,0.0,,적합,0.022,,미실시,,
서울특별시 관악구,1162010200.0,1,S010001601,서울신성초등학교,2,N,하반기,적합,530.0,,적합,1.0,,적합,0.2,,적합,99.0,,적합,0.02,,미실시,,
서울특별시 관악구,1162010200.0,1,S010001602,서울신우초등학교,2,N,상반기,적합,712.0,,적합,0.0,,적합,20.0,,적합,136.0,,적합,0.04,,해당없음,,
서울특별시 관악구,1162010200.0,1,S010001602,서울신우초등학교,2,N,하반기,적합,778.0,,적합,10.0,,적합,20.0,,적합,22.0,,적합,0.02,,적합,0.01,
서울특별시 동작구,1159010400.0,1,S010001603,서울영본초등학교,2,N,상반기,적합,237.0,,해당없음,,,해당없음,,,적합,49.0,,적합,0.02,,적합,0.01,
서울특별시 동작구,1159010400.0,1,S010001603,서울영본초등학교,2,N,하반기,적합,213.0,,해당없음,,,적합,20.0,,적합,39.0,,적합,0.02,,해당없음,,
서울특별시 동작구,1159010800.0,1,S010001604,서울영화초등학교,2,N,상반기,적합,417.0,447.0,적합,3.0,5.0,적합,20.0,20.0,적합,0.0,0.0,적합,0.029,0.03,해당없음,,
서울특별시 동작구,1159010800.0,1,S010001604,서울영화초등학교,2,N,하반기,적합,134.0,,적합,0.0,,적합,20.0,,적합,89.0,,적합,0.02,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001605,서울원당초등학교,2,N,상반기,적합,152.0,,적합,1.0,,적합,20.0,,적합,29.0,,적합,0.017,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001605,서울원당초등학교,2,N,하반기,적합,427.0,,적합,1.0,,적합,20.0,,적합,29.0,,적합,0.02,,미실시,,
서울특별시 관악구,1162010200.0,1,S010001606,서울원신초등학교,2,N,상반기,적합,48.0,,적합,0.0,,적합,20.0,,해당없음,,,적합,0.0205,,해당없음,,
서울특별시 관악구,1162010200.0,1,S010001606,서울원신초등학교,2,N,하반기,적합,132.0,,적합,0.0,,적합,20.0,,적합,63.0,,적합,0.02,,해당없음,,
서울특별시 동작구,1159010500.0,1,S010001607,서울은로초등학교,2,N,상반기,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 동작구,1159010500.0,1,S010001607,서울은로초등학교,2,N,하반기,적합,395.0,,적합,2.0,,적합,20.0,,적합,29.0,,적합,0.02,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001608,서울은천초등학교,2,N,상반기,적합,249.2,,적합,1.7,,적합,20.0,,적합,72.3,,적합,0.02,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001608,서울은천초등학교,2,N,하반기,적합,159.7,,적합,1.7,,적합,20.0,,적합,72.3,,적합,0.02,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001609,서울인헌초등학교,2,N,상반기,적합,489.1,,적합,1.0,,적합,20.0,,적합,85.1,,적합,0.02,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001609,서울인헌초등학교,2,N,하반기,적합,456.0,,적합,0.7,,적합,20.0,,적합,17.0,,적합,0.01,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001610,서울청룡초등학교,2,N,상반기,적합,699.0,201.0,적합,1.0,,적합,20.0,,적합,63.0,,적합,0.02,0.02,적합,0.01,
서울특별시 관악구,1162010100.0,1,S010001610,서울청룡초등학교,2,N,하반기,적합,642.0,,적합,2.0,,적합,20.0,,적합,35.0,,적합,0.02,,적합,0.0,
서울특별시 동작구,1159010700.0,1,S010001611,서울행림초등학교,2,N,상반기,적합,203.0,,적합,1.0,,적합,20.0,,적합,38.0,,적합,0.02,,적합,0.01,
서울특별시 동작구,1159010700.0,1,S010001611,서울행림초등학교,2,N,하반기,적합,767.0,,적합,1.0,,적합,20.0,,적합,22.0,,적합,0.02,,적합,0.0,
서울특별시 동작구,1159010500.0,1,S010001612,서울흑석초등학교,2,N,상반기,적합,80.0,151.0,해당없음,,,적합,20.0,,해당없음,,,적합,0.03,0.029,해당없음,,
서울특별시 동작구,1159010500.0,1,S010001612,서울흑석초등학교,2,N,하반기,적합,146.0,,적합,1.0,,적합,20.0,,적합,35.0,,적합,0.02,,해당없음,,
서울특별시 노원구,1135010500.0,1,S010001735,서울계상초등학교,2,N,상반기,적합,140.0,195.0,적합,0.0,0.0,적합,20.0,0.0,적합,67.0,0.0,적합,0.02,0.03,해당없음,,
서울특별시 노원구,1135010500.0,1,S010001735,서울계상초등학교,2,N,하반기,적합,70.0,,적합,0.7,,적합,20.0,,적합,10.0,,적합,0.02,,적합,0.0,
서울특별시 노원구,1135010300.0,1,S010001736,서울공릉초등학교,2,N,상반기,적합,728.0,403.0,미실시,,,적합,20.0,,적합,14.0,,적합,0.018,0.024,적합,0.01,
서울특별시 노원구,1135010300.0,1,S010001736,서울공릉초등학교,2,N,하반기,적합,728.0,,해당없음,,,적합,20.0,,적합,14.0,,적합,0.01,,적합,0.01,
서울특별시 노원구,1135010300.0,1,S010001737,서울공연초등학교,2,N,상반기,적합,54.0,54.0,미실시,,,적합,19.0,,적합,50.0,,적합,0.03,0.02,적합,0.01,
서울특별시 노원구,1135010300.0,1,S010001737,서울공연초등학교,2,N,하반기,적합,109.0,,미실시,,,적합,1.0,,적합,50.0,,적합,0.02,,미실시,,
서울특별시 노원구,1135010500.0,1,S010001738,서울노원초등학교,2,N,상반기,적합,48.0,152.0,적합,0.0,0.0,적합,20.0,,적합,0.0,0.0,적합,0.02,0.03,적합,0.01,0.0
서울특별시 노원구,1135010500.0,1,S010001738,서울노원초등학교,2,N,하반기,적합,511.0,,적합,0.0,,적합,20.0,,적합,42.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001739,서울노일초등학교,2,N,상반기,적합,342.0,489.0,해당없음,,,적합,20.0,,적합,51.0,,적합,0.02,0.02,해당없음,,
서울특별시 노원구,1135010500.0,1,S010001739,서울노일초등학교,2,N,하반기,적합,223.0,,적합,0.0,,적합,20.0,,적합,42.0,,적합,0.02,,해당없음,,
서울특별시 노원구,1135010200.0,1,S010001740,서울녹천초등학교,2,N,상반기,적합,708.0,,해당없음,,,적합,20.0,,적합,32.0,,적합,0.03,,적합,0.01,
서울특별시 노원구,1135010200.0,1,S010001740,서울녹천초등학교,2,N,하반기,적합,546.0,,해당없음,,,적합,20.0,,적합,41.0,,적합,0.02,,적합,0.01,
서울특별시 도봉구,1132010800.0,1,S010001741,서울누원초등학교,2,N,상반기,적합,784.0,,해당없음,,,적합,20.0,,적합,83.0,,적합,0.01,,적합,0.01,
서울특별시 도봉구,1132010800.0,1,S010001741,서울누원초등학교,2,N,하반기,적합,350.0,,미실시,,,적합,0.0,,적합,90.0,,적합,0.03,,적합,0.0,
서울특별시 노원구,1135010500.0,1,S010001742,서울당현초등학교,2,N,상반기,적합,395.7,395.7,적합,1.0,2.0,적합,20.0,20.0,적합,52.0,52.0,적합,0.01,0.02,적합,0.001,0.001
서울특별시 노원구,1135010500.0,1,S010001742,서울당현초등학교,2,N,하반기,적합,608.1,,적합,1.0,,적합,20.0,,적합,101.0,,적합,0.01,,적합,0.0,
서울특별시 도봉구,1132010800.0,1,S010001743,서울도봉초등학교,2,N,상반기,적합,720.0,,해당없음,,,적합,20.0,,적합,63.0,,적합,0.01,,적합,0.01,
서울특별시 도봉구,1132010800.0,1,S010001743,서울도봉초등학교,2,N,하반기,적합,372.0,,해당없음,,,적합,20.0,,적합,59.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001744,서울동일초등학교,2,N,상반기,적합,792.0,,해당없음,,,적합,20.0,,적합,55.0,,적합,0.03,,적합,0.0,
서울특별시 노원구,1135010500.0,1,S010001744,서울동일초등학교,2,N,하반기,적합,792.0,,미실시,,,적합,20.0,,적합,55.0,,적합,0.04,,적합,0.01,
서울특별시 도봉구,1132010600.0,1,S010001745,서울방학초등학교,2,N,상반기,적합,624.0,,해당없음,,,적합,15.0,,적합,67.0,,적합,0.02,,적합,0.005,
서울특별시 도봉구,1132010600.0,1,S010001745,서울방학초등학교,2,N,하반기,적합,316.0,,해당없음,,,적합,19.0,,적합,89.0,,적합,0.02,,적합,0.0,
서울특별시 도봉구,1132010500.0,1,S010001746,서울백운초등학교,2,N,상반기,적합,263.0,266.0,미실시,,,적합,20.0,,적합,58.0,58.0,적합,0.021,0.023,적합,0.01,0.01
서울특별시 도봉구,1132010500.0,1,S010001746,서울백운초등학교,2,N,하반기,적합,263.0,,미실시,,,적합,20.0,,적합,58.0,,적합,0.01,,적합,0.01,
서울특별시 노원구,1135010600.0,1,S010001747,서울불암초등학교,2,N,상반기,적합,203.0,117.0,해당없음,,,적합,20.0,20.0,해당없음,,,적합,0.01,0.01,적합,0.01,0.01
서울특별시 노원구,1135010600.0,1,S010001747,서울불암초등학교,2,N,하반기,적합,203.0,,적합,0.0,,적합,20.0,,적합,0.0,,적합,0.01,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001748,서울상경초등학교,2,N,상반기,적합,147.0,259.0,해당없음,,,적합,20.0,,적합,80.0,,적합,0.02,0.02,적합,0.0,
서울특별시 노원구,1135010500.0,1,S010001748,서울상경초등학교,2,N,하반기,적합,328.0,,해당없음,,,적합,20.0,,적합,84.0,,적합,0.01,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001749,서울상계초등학교,2,N,상반기,적합,399.0,417.0,적합,4.0,5.0,적합,20.0,,적합,67.0,,적합,0.03,0.02,적합,0.001,
서울특별시 노원구,1135010500.0,1,S010001749,서울상계초등학교,2,N,하반기,적합,148.0,,해당없음,,,적합,20.0,,적합,100.0,,적합,0.03,,해당없음,,
서울특별시 노원구,1135010500.0,1,S010001750,서울상곡초등학교,2,N,상반기,적합,403.0,421.0,적합,4.0,4.0,적합,20.0,,적합,22.0,,적합,0.01,0.01,적합,0.001,
서울특별시 노원구,1135010500.0,1,S010001750,서울상곡초등학교,2,N,하반기,적합,346.0,,적합,6.0,,적합,20.0,,적합,51.0,,적합,0.02,,해당없음,,
서울특별시 노원구,1135010500.0,1,S010001751,서울상수초등학교,2,N,상반기,적합,167.0,,해당없음,,,적합,20.0,,적합,25.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001751,서울상수초등학교,2,N,하반기,적합,260.0,,미실시,,,적합,20.0,,적합,23.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001752,서울상원초등학교,2,N,상반기,적합,91.0,112.0,미실시,,,적합,20.0,,적합,87.0,,적합,0.01,0.02,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001752,서울상원초등학교,2,N,하반기,적합,98.0,,적합,0.0,,적합,20.0,,적합,87.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001753,서울상월초등학교,2,N,상반기,적합,209.0,140.0,해당없음,,,적합,20.0,,적합,48.0,,적합,0.024,0.02,적합,0.0,
서울특별시 노원구,1135010500.0,1,S010001753,서울상월초등학교,2,N,하반기,적합,209.0,,미실시,,,적합,20.0,,적합,98.0,,적합,0.03,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001754,서울상천초등학교,2,N,상반기,적합,113.0,,미실시,,,적합,20.0,,적합,19.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001754,서울상천초등학교,2,N,하반기,적합,211.0,309.0,미실시,,,적합,20.0,,적합,57.0,,적합,0.01,0.02,적합,0.01,
서울특별시 노원구,1135010200.0,1,S010001755,서울선곡초등학교,2,N,상반기,적합,270.0,,해당없음,,,적합,20.0,,적합,20.0,,적합,0.003,,적합,0.01,
서울특별시 노원구,1135010200.0,1,S010001755,서울선곡초등학교,2,N,하반기,적합,381.0,,해당없음,,,적합,20.0,,적합,50.0,,적합,0.03,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001756,서울수락초등학교,2,N,상반기,적합,353.0,245.0,해당없음,,,적합,20.0,,적합,57.0,,적합,0.01,0.01,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001756,서울수락초등학교,2,N,하반기,적합,159.0,,해당없음,,,적합,20.0,,적합,23.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010600.0,1,S010001757,서울수암초등학교,2,N,상반기,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,,미실시,,
서울특별시 노원구,1135010600.0,1,S010001757,서울수암초등학교,2,N,하반기,적합,372.0,,적합,2.0,,적합,20.0,,적합,73.0,,적합,0.01,,해당없음,,
서울특별시 도봉구,1132010500.0,1,S010001758,서울숭미초등학교,2,N,상반기,적합,350.0,,해당없음,,,적합,20.0,,적합,93.0,,적합,0.03,,해당없음,,
서울특별시 도봉구,1132010500.0,1,S010001758,서울숭미초등학교,2,N,하반기,적합,331.0,,적합,0.0,,적합,20.0,,적합,51.0,,적합,0.03,,적합,0.0,
서울특별시 노원구,1135010200.0,1,S010001759,서울신계초등학교,2,N,상반기,적합,168.0,77.0,해당없음,,,적합,20.0,,해당없음,,,적합,0.02,0.02,적합,0.01,
서울특별시 노원구,1135010200.0,1,S010001759,서울신계초등학교,2,N,하반기,적합,90.0,,해당없음,,,적합,20.0,,적합,36.0,,적합,0.02,,적합,0.01,
서울특별시 도봉구,1132010600.0,1,S010001760,서울신방학초등학교,2,N,상반기,적합,75.0,587.0,적합,1.0,0.0,적합,20.0,20.0,적합,77.0,77.0,적합,0.018,0.0,적합,0.0,0.0
서울특별시 도봉구,1132010600.0,1,S010001760,서울신방학초등학교,2,N,하반기,적합,137.0,,미실시,,,적합,20.0,,적합,36.0,,적합,0.02,,적합,0.01,
서울특별시 노원구,1135010500.0,1,S010001761,서울신상계초등학교,2,N,상반기,적합,429.0,433.0,적합,4.0,4.0,적합,20.0,,적합,28.0,,적합,0.01,0.01,적합,0.0,0.0
서울특별시 노원구,1135010500.0,1,S010001761,서울신상계초등학교,2,N,하반기,적합,710.0,,적합,0.0,,적합,20.0,,적합,41.0,,적합,0.01,,해당없음,,
서울특별시 도봉구,1132010700.0,1,S010001762,서울신창초등학교,2,N,상반기,적합,280.0,64.0,미실시,,,적합,20.0,,미실시,,,적합,0.01,0.01,적합,0.01,
서울특별시 도봉구,1132010700.0,1,S010001762,서울신창초등학교,2,N,하반기,적합,305.0,,해당없음,,,적합,20.0,,적합,51.0,,적합,0.02,,적합,0.01,
서울특별시 도봉구,1132010600.0,1,S010001763,서울신학초등학교,2,N,상반기,적합,755.0,136.0,해당없음,,,적합,20.0,,적합,14.0,,적합,0.02,0.02,해당없음,,
서울특별시 도봉구,1132010600.0,1,S010001763,서울신학초등학교,2,N,하반기,적합,167.0,,해당없음,,,적합,20.0,,적합,14.0,,적합,0.03,,적합,0.01,
서울특별시 도봉구,1132010700.0,1,S010001764,서울신화초등학교,2,N,상반기,적합,548.0,,해당없음,,,적합,20.0,,적합,32.0,,적합,0.01,,적합,0.01,
서울특별시 도봉구,1132010700.0,1,S010001764,서울신화초등학교,2,N,하반기,적합,417.0,,해당없음,,,적합,20.0,,적합,32.0,,적합,0.04,,적합,0.01,
서울특별시 도봉구,1132010500.0,1,S010001765,서울쌍문초등학교,2,N,상반기,적합,435.0,,적합,4.0,,적합,20.0,,적합,35.0,,적합,0.03,,해당없음,,
서울특별시 도봉구,1132010500.0,1,S010001765,서울쌍문초등학교,2,N,하반기,적합,610.0,,적합,0.0,,적합,20.0,,적합,57.0,,적합,0.04,,미실시,,
서울특별시 노원구,1135010200.0,1,S010001766,서울연지초등학교,2,N,상반기,적합,345.0,269.0,해당없음,,,적합,20.0,,적합,67.0,,적합,0.01,0.01,적합,0.01,
서울특별시 노원구,1135010200.0,1,S010001766,서울연지초등학교,2,N,하반기,적합,448.0,,해당없음,,,적합,19.0,,적합,23.0,,적합,0.05,,적합,0.0,
서울특별시 노원구,1135010400.0,1,S010001767,서울연촌초등학교,2,N,상반기,적합,413.0,,적합,4.0,,적합,20.0,,적합,70.0,,적합,0.02,,적합,0.001,
서울특별시 노원구,1135010400.0,1,S010001767,서울연촌초등학교,2,N,하반기,적합,733.0,,해당없음,,,적합,20.0,,적합,16.0,,적합,0.02,,적합,0.01,
서울특별시 도봉구,1132000000.0,1,S010001768,서울오봉초등학교,2,N,상반기,적합,334.0,,미실시,,,적합,20.0,,적합,29.0,,적합,0.02,,적합,0.01,
서울특별시 도봉구,1132000000.0,1,S010001768,서울오봉초등학교,2,N,하반기,적합,191.0,,미실시,,,적합,20.0,,적합,23.0,,적합,0.03,,적합,0.01,
