CO_STB_YN,FOND_SC_CODE,SEM,NO2_STB_YN,ETHY_BENZENE_STB_YN,BENZENE_STB_YN,XYLENE_STB_YN,ITENI_RSLT_NMVL,RN_RSLT_NMVL,NAT_VNTLA_STB_YN,AIR_BACT_RSLT_NMVL_3,AIR_BACT_RSLT_NMVL_2,CO2_RSLT_NMVL_3,CO2_RSLT_NMVL_2,BLKB_ITENI_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL,DES_ITENI_STB_YN,NSE_STB_YN,MITE_STB_YN,CO2_RSLT_NMVL,SCHUL_CODE,DES_ITENI_RSLT_NMVL,PBAN_EXCP_YN,VOCS_STB_YN,AIR_BACT_RSLT_NMVL,RN_STB_YN,UGWTR_STB_YN,AIR_BACT_STB_YN,ULTRA_DST_RSLT_NMVL,BNHH_YN,ATPT_OFCDC_ORG_NM,NSE_RSLT_NMVL,SCHUL_NM,HCHO_STB_YN,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,WTERR_STB_YN,ADRCD_CD,GMNSM_MNUT_DST_STB_YN,PBAN_YR,MNUT_DST_RSLT_NMVL,ITENI_STB_YN,HCHO_RSLT_NMVL_3,HCHO_RSLT_NMVL_2,JU_ORG_NM,FALL_BACT_STB_YN,MNUT_DST_STB_YN,HCHO_RSLT_NMVL,PBAN_DGR,MNUT_DST_RSLT_NMVL_3,MNUT_DST_RSLT_NMVL_2,O3_RSLT_NMVL,CO2_STB_YN,ULTRA_DST_STB_YN,BLKB_ITENI_RSLT_NMVL,ULTRA_DST_RSLT_NMVL_3,ULTRA_DST_RSLT_NMVL_2,STYLENE_STB_YN,SEM_STR,ADRCD_NM,GMNSM_MNUT_DST_RSLT_NMVL_3,SCHUL_KND_SC_CODE,ASBESTOS_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL_2,JU_ORG_CODE,O3_RSLT_NMVL_3,O3_RSLT_NMVL_2,O3_STB_YN,TOLUENE_STB_YN,NO2_RSLT_NMVL,TOLUENE_RSLT_NMVL,BENZENE_RSLT_NMVL,FALL_BACT_RSLT_NMVL,VOCS_RSLT_NMVL,STYLENE_RSLT_NMVL,CO_RSLT_NMVL,MITE_RSLT_NMVL,ASBESTOS_RSLT_NMVL,ETHY_BENZENE_RSLT_NMVL,XYLENE_RSLT_NMVL,SCHUL_CRSE_SC_VALUE,SCHUL_CRSE_SC_VALUE_NM,VNTLA_RSLT_NMVL,NO2_RSLT_NMVL_3,NO2_RSLT_NMVL_2,VOCS_STB_YN_RSN,RN_RSLT_NMVL_3,RN_RSLT_NMVL_2,CO_RSLT_NMVL_3,CO_RSLT_NMVL_2,XYLENE_STB_YN_RSN,ETHY_BENZENE_STB_YN_RSN,TOLUENE_STB_YN_RSN,BENZENE_STB_YN_RSN,FALL_BACT_RSLT_NMVL_3,VNTLA_STB_YN,FALL_BACT_RSLT_NMVL_2,STYLENE_STB_YN_RSN,VNTLA_STB_YN_RSN,VOCS_RSLT_NMVL_2,FALL_BACT_STB_YN_RSN,BENZENE_RSLT_NMVL_3,BENZENE_RSLT_NMVL_2,TOLUENE_RSLT_NMVL_3,TOLUENE_RSLT_NMVL_2,ETHY_BENZENE_RSLT_NMVL_3,ETHY_BENZENE_RSLT_NMVL_2,STYLENE_RSLT_NMVL_3,STYLENE_RSLT_NMVL_2,XYLENE_RSLT_NMVL_3,XYLENE_RSLT_NMVL_2,MITE_RSLT_NMVL_2,ASBESTOS_RSLT_NMVL_2,HCHO_STB_YN_RSN,CO2_STB_YN_RSN,NO2_STB_YN_RSN,ASBESTOS_STB_YN_RSN,MITE_STB_YN_RSN,AIR_BACT_STB_YN_RSN,ULTRA_DST_STB_YN_RSN,MNUT_DST_STB_YN_RSN,RN_STB_YN_RSN,CO_STB_YN_RSN,GMNSM_MNUT_DST_STB_YN_RSN,O3_STB_YN_RSN,MITE_RSLT_NMVL_3,ASBESTOS_RSLT_NMVL_3,VOCS_RSLT_NMVL_3,WTERR_STB_YN_RSN,UGWTR_STB_YN_RSN,ITENI_STB_YN_RSN,NSE_STB_YN_RSN,DES_ITENI_STB_YN_RSN,BLKB_ITENI_STB_YN_RSN,PBAN_EXCP_RSN,NAT_VNTLA_STB_YN_RSN,연도,학교급코드,HS_KND_SC_NM
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.0,0.0,실시,5.0,7.0,960.0,966.0,적합,51.7,적합,적합,적합,951.0,S010002356,731.0,N,해당없음,0.0,적합,,적합,27.1,N,서울특별시교육청,35.5,용산중학교,적합,B100000001,1,,1117010200.0,적합,2022.0,47.1,적합,11.8,12.4,서울특별시중부교육지원청,적합,적합,11.4,1.0,47.3,47.6,0.021,적합,적합,609.0,27.7,28.4,해당없음,상반기,서울특별시 용산구,52.3,3,적합,52.9,B100000359,0.026,0.031,적합,해당없음,0.037,,,0.0,,,0.3,0.0,0.01,,,3.0,중,,0.043,0.049,,0.0,0.0,0.4,0.6,,,,,1.0,미실시,1.0,,자연환기 대체,,,,,,,,,,,,,0.0,0.01,,,,,,,,,,,,,0.0,0.01,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,148.0,,,,,769.0,,10.8,,,적합,836.0,S010002356,,N,해당없음,44.0,적합,,적합,10.8,N,서울특별시교육청,,용산중학교,적합,B100000001,1,,1117010200.0,적합,2022.0,24.2,,,,서울특별시중부교육지원청,적합,적합,6.1,1.0,,27.1,0.0,적합,적합,,,17.8,해당없음,하반기,서울특별시 용산구,,3,적합,17.8,B100000359,0.0,0.0,적합,해당없음,0.01,,,1.0,,,0.1,20.0,0.0,,,3.0,중,,0.01,0.01,,,,0.1,0.1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,36.6,실시,,,,,적합,74.2,적합,적합,적합,962.0,S010002357,627.0,N,적합,12.0,적합,,적합,20.7,N,서울특별시교육청,37.0,장원중학교,적합,B100000001,1,적합,1114016200.0,적합,2022.0,45.2,적합,,,서울특별시중부교육지원청,적합,적합,10.9,1.0,,,0.026,적합,적합,814.0,,,적합,상반기,서울특별시 중구,,3,적합,,B100000359,,,적합,적합,0.028,116.0,1.4,2.0,237.7,4.5,0.8,10.0,0.01,18.8,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,16.0,,,,,,,41.3,,,적합,953.0,S010002357,,N,해당없음,31.0,적합,,적합,25.2,N,서울특별시교육청,,장원중학교,적합,B100000001,1,,1114016200.0,적합,2022.0,47.3,,,,서울특별시중부교육지원청,적합,적합,12.4,1.0,,,0.03,적합,적합,,,,해당없음,하반기,서울특별시 중구,,3,적합,,B100000359,,,적합,해당없음,0.03,,,1.0,,,1.5,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.2,41.0,실시,68.0,49.0,987.0,863.0,적합,46.1,적합,적합,적합,692.0,S010002360,749.0,N,해당없음,86.0,적합,적합,적합,20.9,N,서울특별시교육청,35.6,창덕여자중학교,적합,B100000001,1,적합,1114016700.0,적합,2022.0,41.7,적합,13.2,11.4,서울특별시중부교육지원청,적합,적합,12.4,1.0,47.3,40.2,0.031,적합,적합,571.0,21.5,22.0,해당없음,상반기,서울특별시 중구,46.8,3,적합,47.6,B100000359,0.025,0.027,적합,해당없음,0.049,,,0.0,,,0.4,20.0,0.01,,,,,,0.045,0.047,,,,0.3,0.5,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,88.0,,,,,,,98.4,,,적합,954.0,S010002360,,N,해당없음,14.0,적합,,적합,23.3,N,서울특별시교육청,,창덕여자중학교,적합,B100000001,1,,1114016700.0,적합,2022.0,42.1,,,,서울특별시중부교육지원청,적합,적합,12.4,1.0,,,0.03,적합,적합,,,,해당없음,하반기,서울특별시 중구,,3,적합,,B100000359,,,적합,해당없음,0.02,,,1.0,,,1.5,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.4,40.1,실시,,,,,적합,54.5,적합,적합,적합,884.0,S010002361,498.0,N,해당없음,304.5,적합,,적합,11.5,N,서울특별시교육청,48.2,청운중학교,적합,B100000001,1,적합,1111010100.0,적합,2022.0,49.3,적합,,,서울특별시중부교육지원청,적합,적합,13.4,1.0,,,0.02,적합,적합,343.0,,,해당없음,상반기,서울특별시 종로구,,3,적합,,B100000359,,,적합,해당없음,0.03,,,1.0,,,0.3,20.0,0.001,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,적합,적합,적합,,40.5,,,,,,,17.1,,,적합,0.7,S010002361,,N,적합,572.0,적합,,적합,7.8,N,서울특별시교육청,,청운중학교,적합,B100000001,1,,1111010100.0,적합,2022.0,16.4,,,,서울특별시중부교육지원청,적합,적합,28.8,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 종로구,,3,적합,,B100000359,,,적합,적합,0.01,236.2,1.4,1.0,237.7,7.3,0.7,20.0,0.0,18.8,22.7,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.5,19.3,실시,,,,,적합,89.3,적합,적합,적합,733.0,S010002362,496.0,N,적합,255.0,적합,,적합,20.6,N,서울특별시교육청,44.4,한강중학교,적합,B100000001,1,,1117013300.0,적합,2022.0,68.0,적합,,,서울특별시중부교육지원청,적합,적합,15.3,1.0,,,0.006,적합,적합,457.0,,,적합,상반기,서울특별시 용산구,,3,적합,,B100000359,,,적합,적합,0.018,42.3,1.3,2.0,308.2,12.5,0.5,20.0,0.0,10.4,25.3,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,적합,적합,적합,,11.6,,,,,,,36.3,,,적합,840.0,S010002362,,N,적합,188.0,적합,,적합,7.9,N,서울특별시교육청,,한강중학교,적합,B100000001,1,,1117013300.0,적합,2022.0,24.6,,,,서울특별시중부교육지원청,적합,적합,39.9,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 용산구,,3,해당없음,,B100000359,,,적합,적합,0.02,17.9,8.2,3.0,205.8,11.2,0.9,0.0,,5.0,24.8,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
미실시,공립,2.0,미실시,미실시,미실시,미실시,1.1,,실시,,,,,적합,,적합,적합,미실시,,S010004058,845.0,N,미실시,,미실시,적합,미실시,,N,서울특별시교육청,36.0,서울체육중학교,미실시,B100000001,1,적합,1171011100.0,미실시,2022.0,,적합,,,서울특별시강동송파교육지원청,미실시,미실시,,1.0,,,,미실시,미실시,359.0,,,미실시,상반기,서울특별시 송파구,,3,미실시,,B100000260,,,미실시,미실시,,,,,,,,,,,,,,35.7,,,18,,,,,0.8,0.3,2.2,47,,적합,,1.4,,,0,,,,,,,,,,,,,30,874,0.019,0.01,20마리미만,707,25.6,67.4,47,0.4,56.1,0.001,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,적합,적합,적합,,47.0,,201.7,576.4,864.8,786.2,,76.9,,,적합,882.0,S010004058,,N,적합,472.0,적합,,적합,23.8,N,서울특별시교육청,,서울체육중학교,적합,B100000001,1,,1171011100.0,적합,2022.0,58.7,,30.0,20.0,서울특별시강동송파교육지원청,미실시,적합,10.0,1.0,46.2,57.2,0.0,적합,적합,,22.7,24.5,적합,하반기,서울특별시 송파구,,3,미실시,71.5,B100000260,,,적합,적합,0.02,2.2,0.0,,18.0,1.4,1.2,20.0,,0.3,0.8,,,,,,,,,,,,,,,,,,,,85.6,총부유세균 측정,,,2.0,35.6,0.2,0.9,,,0.9,2.9,,,,,,무석면,,,,,,,,,,,22.4,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.3,110.4,실시,,,,,적합,41.5,적합,적합,적합,701.0,S010005180,760.0,N,미실시,482.0,적합,,적합,21.5,N,서울특별시교육청,40.2,삼각산중학교,적합,B100000001,1,적합,1130510100.0,적합,2022.0,50.7,적합,,,서울특별시성북강북교육지원청,적합,적합,20.5,1.0,,,0.013,적합,적합,563.0,,,적합,상반기,서울특별시 강북구,,3,적합,,B100000348,,,적합,적합,0.012,0.0,0.0,4.0,,0.0,0.9,0.2,0.0,0.0,0.0,3.0,중,,,,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,적합,적합,적합,,104.5,,,,,,,44.1,,,적합,807.0,S010005180,,N,적합,137.0,적합,,적합,19.7,N,서울특별시교육청,,삼각산중학교,적합,B100000001,1,,1130510100.0,적합,2022.0,56.7,,,,서울특별시성북강북교육지원청,미실시,적합,12.3,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 강북구,,3,미실시,,B100000348,,,적합,적합,0.01,12.6,0.9,,67.6,5.6,0.6,0.0,,2.3,5.6,3.0,중,,,,,,,,,,,,,,,,,,,해당없음,,,,,,,,,,,,,,,,석면이 없는 학교임,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,미실시,미실시,미실시,1.5,77.0,실시,,264.0,,708.0,적합,88.7,적합,적합,적합,774.0,S010005210,571.0,N,미실시,112.0,적합,,적합,21.4,N,서울특별시교육청,44.7,을지중학교,적합,B100000001,1,,1135010600.0,적합,2022.0,58.9,적합,,30.0,서울특별시북부교육지원청,적합,적합,20.0,1.0,,40.9,0.014,적합,적합,832.0,,34.9,미실시,상반기,서울특별시 노원구,,3,미실시,72.2,B100000315,,0.016,적합,미실시,0.016,,,0.0,,,0.8,20.0,,,,3.0,중,,,0.015,측정하지 않음,,,,0.6,측정하지 않음,측정하지 않음,측정하지 않음,측정하지 않음,,,0.0,측정하지 않음,,,,,,,,,,,,,,20.0,,,,,무셕면 학교,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,77.0,,,,,,,72.2,,,적합,708.0,S010005210,,N,해당없음,52.0,적합,,적합,20.3,N,서울특별시교육청,,을지중학교,적합,B100000001,1,,1135010600.0,적합,2022.0,42.1,,,,서울특별시북부교육지원청,적합,적합,30.0,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 노원구,,3,해당없음,,B100000315,,,적합,해당없음,0.01,,,0.0,,,0.5,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.07,,실시,117.0,233.0,570.0,871.0,적합,108.9,적합,적합,적합,859.0,S010005211,651.0,N,해당없음,106.0,해당없음,,적합,23.8,N,서울특별시교육청,39.5,구암중학교,적합,B100000001,1,적합,1162010100.0,적합,2022.0,65.1,적합,23.4,20.1,서울특별시동작관악교육지원청,해당없음,적합,26.8,1.0,42.2,63.4,0.02,적합,적합,635.0,17.2,23.1,해당없음,상반기,서울특별시 관악구,,3,해당없음,109.0,B100000304,,,적합,해당없음,0.02,,,,,,0.5,20.0,,,,,,,0.02,0.03,,,,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,60.0,,,,,,,71.9,,,적합,829.0,S010005211,,N,해당없음,152.0,적합,,적합,27.0,N,서울특별시교육청,,구암중학교,적합,B100000001,1,,1162010100.0,적합,2022.0,64.9,,,,서울특별시동작관악교육지원청,적합,적합,26.8,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,해당없음,0.02,,,0.0,,,3.7,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.0,24.6,실시,,,,,적합,30.6,적합,적합,적합,561.0,S010005212,868.0,N,해당없음,356.2,적합,,적합,18.8,N,서울특별시교육청,43.7,경일중학교,적합,B100000001,1,,1120011400.0,적합,2022.0,33.4,적합,,,서울특별시성동광진교육지원청,적합,적합,8.2,1.0,,,0.01,적합,적합,675.0,,,해당없음,상반기,서울특별시 성동구,,3,해당없음,,B100000337,,,적합,해당없음,0.01,,,1.0,,,0.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,24.6,,,,,,,30.6,,,적합,561.0,S010005212,,N,해당없음,356.2,적합,,적합,18.8,N,서울특별시교육청,,경일중학교,적합,B100000001,1,,1120011400.0,적합,2022.0,33.4,,,,서울특별시성동광진교육지원청,적합,적합,8.2,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 성동구,,3,해당없음,,B100000337,,,적합,해당없음,0.01,,,1.0,,,0.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.2,64.0,실시,78.0,507.0,526.0,931.0,적합,27.7,적합,적합,적합,666.0,S010005240,910.0,N,해당없음,203.0,적합,,적합,13.4,N,서울특별시교육청,44.0,마장중학교,적합,B100000001,1,,1120010500.0,적합,2022.0,38.4,적합,12.3,12.3,서울특별시성동광진교육지원청,적합,적합,12.3,1.0,24.8,39.1,0.01,적합,적합,678.0,11.4,14.4,해당없음,상반기,서울특별시 성동구,27.7,3,적합,27.8,B100000337,0.01,0.01,적합,해당없음,0.01,,,0.0,,,0.3,0.0,0.0,,,3.0,중,,0.01,0.01,,64.0,64.0,0.2,0.3,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,79.8,,,,,,,19.2,,,적합,936.0,S010005240,,N,해당없음,182.3,적합,,적합,14.3,N,서울특별시교육청,,마장중학교,적합,B100000001,1,,1120010500.0,적합,2022.0,28.0,,,,서울특별시성동광진교육지원청,적합,적합,12.3,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 성동구,,3,적합,,B100000337,,,적합,해당없음,0.01,,,1.0,,,0.8,20.0,0.01,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.3,47.0,실시,,,,,,33.5,,,적합,893.0,S010005271,741.0,N,적합,618.0,적합,,적합,24.0,N,서울특별시교육청,42.9,개운중학교,적합,B100000001,1,,1129010300.0,적합,2022.0,64.4,,,,서울특별시성북강북교육지원청,적합,적합,30.7,1.0,,,0.018,적합,적합,456.0,,,적합,상반기,서울특별시 성북구,,3,해당없음,,B100000348,,,적합,적합,0.03,27.3,1.5,8.0,91.7,2.4,1.1,20.0,,4.9,7.6,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,미실시,미실시,미실시,,76.4,,,,,,,53.8,,,적합,781.0,S010005271,,N,미실시,395.0,적합,,적합,13.8,N,서울특별시교육청,,개운중학교,적합,B100000001,1,,1129010300.0,적합,2022.0,37.0,,,,서울특별시성북강북교육지원청,미실시,적합,14.3,1.0,,,0.01,적합,적합,,,,미실시,하반기,서울특별시 성북구,,3,미실시,,B100000348,,,적합,미실시,0.01,,,,,,0.7,20.0,,,,3.0,중,,,,해당없음,,,,,해당없음,해당없음,해당없음,해당없음,,,,해당없음,,,해당없음,,,,,,,,,,,,,,,,해당없음,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,미실시,미실시,미실시,1.01,31.8,실시,,275.2,,609.7,적합,21.6,적합,적합,적합,620.5,S010005286,802.0,N,미실시,346.5,적합,,적합,7.35,N,서울특별시교육청,44.6,양진중학교,적합,B100000001,1,,1121510400.0,적합,2022.0,16.15,적합,,12.3,서울특별시성동광진교육지원청,적합,적합,4.1,1.0,,19.87,0.01,적합,적합,507.0,,8.52,미실시,상반기,서울특별시 광진구,,3,적합,21.6,B100000337,,0.01,적합,미실시,0.012,,,1.0,,,1.4,20.0,0.0,,,3.0,중,,,0.01,정기점검시에 해당없음,,28.0,,0.7,정기정검시에 해당없음,정기정검시에 해당없음,정기정검시에 해당없음,정기정검시에 해당없음,,,1.0,정기정검시에 해당없음,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,28.0,,,,,,,23.5,,,적합,647.6,S010005286,,N,해당없음,354.0,적합,,적합,8.86,N,서울특별시교육청,,양진중학교,적합,B100000001,1,,1121510400.0,적합,2022.0,20.4,,,,서울특별시성동광진교육지원청,적합,적합,12.3,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 광진구,,3,해당없음,,B100000337,,,적합,해당없음,0.01,,,0.5,,,0.7,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.3,52.0,실시,,,,,적합,27.9,적합,적합,적합,796.0,S010005287,1129.0,N,해당없음,221.0,적합,,적합,17.6,N,서울특별시교육청,47.6,염경중학교,해당없음,B100000001,1,,1150010100.0,적합,2022.0,31.6,적합,,,서울특별시강서양천교육지원청,적합,적합,,1.0,,,0.01,적합,적합,472.0,,,해당없음,상반기,서울특별시 강서구,,3,해당없음,,B100000271,,,적합,해당없음,0.01,,,1.7,,,0.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,34.0,,,,,,,30.5,,,적합,972.0,S010005287,,N,해당없음,255.0,적합,,적합,12.4,N,서울특별시교육청,,염경중학교,적합,B100000001,1,,1150010100.0,적합,2022.0,28.8,,,,서울특별시강서양천교육지원청,적합,적합,13.5,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 강서구,,3,해당없음,,B100000271,,,적합,해당없음,0.01,,,0.7,,,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,미실시,미실시,미실시,1.0,78.7,실시,235.9,387.5,75.5,68.0,적합,,적합,적합,적합,80.8,S010005289,693.0,N,미실시,417.5,적합,,적합,10.2,N,서울특별시교육청,49.7,효문중학교,적합,B100000001,1,,1132010500.0,미실시,2022.0,16.0,적합,13.4,13.4,서울특별시북부교육지원청,적합,적합,13.4,1.0,17.6,15.8,0.01,적합,적합,610.0,12.0,9.8,미실시,상반기,서울특별시 도봉구,,3,적합,,B100000315,,,적합,미실시,0.01,,,0.0,,,0.5,20.0,0.0,,,,,,,,조사안함,,,,,조사안함,조사안함,조사안함,조사안함,,,,조사안함,,,,,,,,,,,,,,,,,,,,,,,,,,조사안함,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,78.7,,,,,,,,,,적합,808.0,S010005289,,N,해당없음,417.5,적합,,적합,10.2,N,서울특별시교육청,,효문중학교,적합,B100000001,1,,1132010500.0,미실시,2022.0,16.0,,,,서울특별시북부교육지원청,해당없음,적합,13.4,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 도봉구,,3,적합,,B100000315,,,적합,해당없음,0.01,,,,,,0.5,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,효문고실시,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.4,,실시,,,,,적합,63.7,적합,적합,적합,860.0,S010005366,495.0,N,적합,450.9,미실시,미실시,적합,21.0,N,서울특별시교육청,50.8,상암중학교,적합,B100000001,1,미실시,1144012700.0,적합,2022.0,53.9,적합,,,서울특별시서부교육지원청,적합,적합,13.4,1.0,,,0.01,적합,적합,477.0,,,적합,상반기,서울특별시 마포구,,3,미실시,,B100000326,,,적합,적합,0.02,4.9,0.9,1.3,59.8,0.9,0.4,20.0,,0.9,1.9,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,해당없음,,,,,측정중,,,,,,,해당없음,해당없음,,,,,,,2022,3,
적합,공립,1.0,적합,적합,적합,적합,,29.6,,,,,,,23.8,,,적합,659.0,S010005366,,N,적합,541.0,적합,,적합,16.4,N,서울특별시교육청,,상암중학교,적합,B100000001,1,,1144012700.0,적합,2022.0,23.8,,,,서울특별시서부교육지원청,적합,적합,16.0,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 마포구,,3,해당없음,,B100000326,,,적합,적합,0.01,7.6,1.3,4.3,40.6,1.2,0.5,20.0,,3.3,5.3,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.08,,실시,,,,,적합,92.0,적합,적합,적합,716.0,S010005497,981.0,N,적합,307.0,미실시,적합,적합,21.6,N,서울특별시교육청,47.9,수명중학교,적합,B100000001,1,적합,1150010600.0,적합,2022.0,61.5,적합,,,서울특별시강서양천교육지원청,적합,적합,40.2,1.0,,,0.03,적합,적합,705.0,,,적합,상반기,서울특별시 강서구,,3,적합,,B100000271,,,적합,적합,0.02,287.6,0.0,2.0,342.0,7.7,2.0,20.0,0.0,29.7,39.7,,,41.6,,,,,,,,,,,,,적합,,,,,,,,,,,,,,,,,,,,,,,,,,현재 측정중,,,,,,,,,,,,,,,2022,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,69.0,,,,,,,18.0,,,적합,820.0,S010005497,,N,적합,259.0,적합,,적합,11.0,N,서울특별시교육청,,수명중학교,적합,B100000001,1,,1150010600.0,적합,2022.0,20.0,,,,서울특별시강서양천교육지원청,적합,적합,20.0,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 강서구,,3,해당없음,,B100000271,,,적합,해당없음,0.02,,,5.0,191.2,,1.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,64.8,실시,,,,,적합,122.1,적합,적합,적합,828.0,S010005510,821.0,N,적합,290.0,적합,,적합,7.6,N,서울특별시교육청,41.4,진관중학교,적합,B100000001,1,적합,1138011400.0,적합,2022.0,30.4,적합,,,서울특별시서부교육지원청,적합,적합,8.8,1.0,,,0.019,적합,적합,605.0,,,적합,상반기,서울특별시 은평구,,3,해당없음,,B100000326,,,적합,적합,0.008,6.4,1.1,2.0,7.8,0.3,0.9,20.0,,1.6,1.6,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,3,
