설립구분,학교급코드,지역,교육지원청,시도교육청,교육지원청코드,제외여부,예결산구분,세입세출구분,기타/학교일반운영,행정활동수입/교육활동지원,지원금수입/선택적교육활동,학부모부담수입/기본적교육활동,기타이전수입/학생복지_교육격차해소,정보공시 학교코드,정부이전수입/인적자원운용,시도교육청코드,소재지구분코드,분교여부,학교명,학교과정구분명(초-중-고),학교과정구분값(2-3-4),제외사유,연도,학교급코드,예산구분,학교재무활동,학교시설확충,1인당 예산,고등학교 계열 구분명
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,8000000,12095000,0,67794000,0,S010001012,538089000,B100000001,1,N,서울계남초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,44981000,4000000,0,113262000,0,S010001013,808229000,B100000001,1,N,서울공진초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,16300000,11000000,0,276752000,13200000,S010001014,780948000,B100000001,1,N,서울공항초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,10389000,0,40482000,0,S010001015,477784000,B100000001,1,N,서울남명초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,17000000,15000000,0,0,8500000,S010001016,684021000,B100000001,1,N,서울내발산초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,1650000,0,0,8500000,S010001017,373419000,B100000001,1,N,서울등명초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,35000000,7350000,0,21400000,0,S010001018,408549000,B100000001,1,N,서울등서초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,10000000,1900000,0,123900000,0,S010001019,369522000,B100000001,1,N,서울등양초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,2860000,0,67228000,0,S010001020,394899000,B100000001,1,N,서울등원초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25000000,1230000,0,0,0,S010001021,486422000,B100000001,1,N,서울등촌초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,14000000,5800000,0,146788000,0,S010001022,443104000,B100000001,1,N,서울등현초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,11300000,0,67124000,0,S010001023,683449000,B100000001,1,N,서울목동초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,13000000,3510000,0,0,0,S010001024,418884000,B100000001,1,N,서울목원초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,3700000,0,407785000,0,S010001025,614281000,B100000001,1,N,서울발산초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,22000000,5700000,0,86220000,0,S010001026,551440000,B100000001,1,N,서울방화초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,12000000,13000000,0,43616000,0,S010001027,534689000,B100000001,1,N,서울백석초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,3500000,0,14152000,0,S010001028,424079000,B100000001,1,N,서울삼정초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,22000000,15810000,0,0,16508000,S010001029,518229000,B100000001,1,N,서울서정초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,16000000,17500000,0,0,67392000,S010001030,640062000,B100000001,1,N,서울송정초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,10851000,0,438200000,0,S010001031,682172000,B100000001,1,N,서울송화초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,2500000,0,0,0,S010001032,485021000,B100000001,1,N,서울신강초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,18000000,7501000,0,166976000,0,S010001033,575571000,B100000001,1,N,서울신곡초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25000000,2550000,0,45360000,20000000,S010001034,547949000,B100000001,1,N,서울신남초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,3000000,0,0,0,S010001035,581461000,B100000001,1,N,서울신목초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,22000000,6503000,0,71942000,0,S010001036,599987000,B100000001,1,N,서울신서초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,7200000,0,0,8400000,S010001037,530794000,B100000001,1,N,서울신원초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,5800000,0,32794000,0,S010001038,555287000,B100000001,1,N,서울신월초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,16528000,121537000,0,0,0,S010001039,820595000,B100000001,1,N,서울신정초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,5470000,7930000,0,179034000,0,S010001040,497031000,B100000001,1,N,서울양강초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,4950000,0,4020000,12000000,S010001041,512985000,B100000001,1,N,서울양동초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,16237000,7700000,0,40552000,0,S010001042,552545000,B100000001,1,N,서울양명초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,2400000,0,0,18040000,S010001043,558163000,B100000001,1,N,서울양목초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,7300000,0,49152000,0,S010001044,461403000,B100000001,1,N,서울양원초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15001000,4500000,0,0,0,S010001045,450460000,B100000001,1,N,서울양천초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,35000000,3010000,0,5000000,0,S010001046,604659000,B100000001,1,N,서울양화초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25000000,8900000,0,0,0,S010001048,629162000,B100000001,1,N,서울염동초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,14400000,0,0,0,S010001049,616524000,B100000001,1,N,서울염창초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25100000,8000000,0,134316000,8490000,S010001050,591866000,B100000001,1,N,서울영도초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,15000000,1510000,0,8500000,0,S010001051,655263000,B100000001,1,N,서울우장초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,16000000,5000000,0,0,14800000,S010001052,639455000,B100000001,1,N,서울월정초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25000000,2591000,0,0,16900000,S010001053,576597000,B100000001,1,N,서울월촌초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,13600000,0,38678000,0,S010001054,472416000,B100000001,1,N,서울은정초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,5000000,3500000,0,39157000,0,S010001055,428215000,B100000001,1,N,서울정곡초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,16000000,89250000,0,162130000,0,S010001056,634251000,B100000001,1,N,서울정목초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,17000000,9010000,0,0,0,S010001057,608242000,B100000001,1,N,서울지향초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25000000,11600000,0,600649000,0,S010001058,556295000,B100000001,1,N,서울치현초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,30000000,2000000,0,307341000,0,S010001059,510532000,B100000001,1,N,서울탑산초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,31000000,9000000,0,0,0,S010001060,646439000,B100000001,1,N,서울화곡초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,2500000,0,39952000,0,S010001198,406679000,B100000001,1,N,서울가산초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,1500000,0,0,0,S010001199,404322000,B100000001,1,N,서울개명초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,28370000,0,0,20000000,S010001200,631596000,B100000001,1,N,서울개봉초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,3202000,0,0,0,S010001201,480323000,B100000001,1,N,서울개웅초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,15000000,4900000,0,43140000,0,S010001202,437357000,B100000001,1,N,서울고산초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,2000000,0,0,0,S010001203,511083000,B100000001,1,N,서울고척초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,16000000,205324000,0,0,0,S010001204,554210000,B100000001,1,N,서울구로남초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,15000000,21000000,0,90353000,0,S010001205,531985000,B100000001,1,N,서울구로초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,45000000,9966000,0,0,7820000,S010001206,669687000,B100000001,1,N,서울구일초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,12000000,0,0,0,S010001207,378205000,B100000001,1,N,서울금산초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,15000000,2800000,0,43805000,0,S010001208,389144000,B100000001,1,N,서울금천초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,21000000,5700000,0,45500000,0,S010001209,523828000,B100000001,1,N,서울당산초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,17000000,5000000,0,0,0,S010001210,595887000,B100000001,1,N,서울당서초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,16000000,8200000,0,0,0,S010001211,490771000,B100000001,1,N,서울당중초등학교,초,2,,2022,2,세입,,,,
공립,2,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,20000000,2800000,0,0,0,S010001212,458414000,B100000001,1,N,서울대길초등학교,,,,2022,2,세입,,,,
공립,2,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,31759000,10400000,0,38400000,24952000,S010001213,483896000,B100000001,1,N,서울대동초등학교,초,2,,2022,2,세입,,,,
